accession_type,source,id
ensembl,MED,36362242
ensembl,MED,16643669
ensembl,MED,27957681
ensembl,MED,25503387
ensembl,MED,36816363
ensembl,MED,36146782
ensembl,MED,22448264
ensembl,MED,36552828
ensembl,MED,20026012
ensembl,MED,32210181
ensembl,MED,33678157
ensembl,MED,32547544
ensembl,PMC,PMC10576810
ensembl,PMC,PMC2884552
ensembl,PMC,PMC2884564
ensembl,PMC,PMC2884657
ensembl,PMC,PMC2884648
ensembl,PMC,PMC2884583
ensembl,PMC,PMC2884603
ensembl,PMC,PMC2884551
ensembl,PMC,PMC2884619
ensembl,PMC,PMC2884689
ensembl,PMC,PMC2884656
ensembl,PMC,PMC7721083
ensembl,PMC,PMC2884607
ensembl,PMC,PMC2884658
ensembl,PMC,PMC4196045
ensembl,PMC,PMC2884559
ensembl,PMC,PMC3026759
ensembl,PMC,PMC2884578
ensembl,PMC,PMC2884634
ensembl,PMC,PMC2884655
ensembl,PMC,PMC2884593
ensembl,PMC,PMC2884616
ensembl,PMC,PMC7150253
ensembl,PMC,PMC2884629
ensembl,PMC,PMC7972501
ensembl,PMC,PMC2884581
ensembl,PMC,PMC2884635
ensembl,PMC,PMC2884628
ensembl,PMC,PMC10576765
ensembl,PMC,PMC2884576
ensembl,PMC,PMC8495465
ensembl,PMC,PMC2884584
ensembl,PMC,PMC2884613
ensembl,PMC,PMC2884605
ensembl,PMC,PMC3315634
ensembl,PMC,PMC2884627
ensembl,PMC,PMC2884685
ensembl,PMC,PMC8763875
ensembl,PMC,PMC2884620
ensembl,PMC,PMC2884674
ensembl,PMC,PMC2884610
ensembl,PMC,PMC6075913
ensembl,PMC,PMC2884560
ensembl,PMC,PMC2884637
ensembl,PMC,PMC2884556
ensembl,PMC,PMC10251875
ensembl,PMC,PMC2884562
ensembl,PMC,PMC10570970
ensembl,PMC,PMC2884666
ensembl,PMC,PMC2884626
ensembl,PMC,PMC2884664
ensembl,PMC,PMC2884672
ensembl,PMC,PMC2884681
ensembl,PMC,PMC7491476
ensembl,PMC,PMC2884568
ensembl,PMC,PMC3315629
ensembl,PMC,PMC2884590
ensembl,PMC,PMC5149586
ensembl,PMC,PMC2884596
ensembl,PMC,PMC2884589
ensembl,PMC,PMC2884687
ensembl,PMC,PMC8506522
ensembl,PMC,PMC2884615
ensembl,PMC,PMC2884594
ensembl,PMC,PMC2884555
ensembl,PMC,PMC2884624
ensembl,PMC,PMC2884567
ensembl,PMC,PMC2884644
ensembl,PMC,PMC2884668
ensembl,PMC,PMC3315628
ensembl,PMC,PMC2884642
ensembl,PMC,PMC2884683
ensembl,PMC,PMC2884577
ensembl,PMC,PMC3194210
ensembl,PMC,PMC2884688
ensembl,PMC,PMC2884585
ensembl,PMC,PMC2884597
ensembl,PMC,PMC2884565
ensembl,PMC,PMC2884653
ensembl,PMC,PMC2884553
ensembl,PMC,PMC2884650
ensembl,PMC,PMC2884579
ensembl,PMC,PMC2884612
ensembl,PMC,PMC2884669
ensembl,PMC,PMC10570924
ensembl,PMC,PMC10576830
ensembl,PMC,PMC9585390
ensembl,PMC,PMC2884636
ensembl,PMC,PMC2884640
ensembl,PMC,PMC2884600
ensembl,PMC,PMC2884604
ensembl,PMC,PMC2884601
ensembl,PMC,PMC2884684
ensembl,PMC,PMC2884643
ensembl,PMC,PMC2884599
ensembl,PMC,PMC2884598
ensembl,PMC,PMC10554934
ensembl,PMC,PMC2884622
ensembl,PMC,PMC2884558
ensembl,PMC,PMC2884667
eudract,MED,33343050
eudract,MED,35486068
eudract,MED,28418399
eudract,MED,31611301
eudract,MED,25595151
eudract,MED,23880851
eudract,MED,33998995
eudract,MED,28899844
eudract,MED,35897060
eudract,MED,31921698
eudract,MED,34264317
eudract,MED,37407956
eudract,MED,26033044
eudract,MED,33485406
eudract,MED,34686780
eudract,MED,26566962
eudract,MED,32266380
eudract,MED,34201500
eudract,MED,33014532
eudract,MED,34966107
eudract,MED,33184050
eudract,MED,36460655
eudract,MED,33298762
eudract,MED,26320185
eudract,MED,25085356
eudract,MED,26622189
eudract,MED,32751766
eudract,MED,35333346
eudract,MED,33318150
eudract,MED,34230615
eudract,MED,34225782
eudract,MED,30666101
eudract,MED,36414975
eudract,MED,37303085
eudract,MED,25967848
eudract,MED,32586361
eudract,MED,30361325
eudract,MED,31803256
eudract,MED,37164465
eudract,MED,35765217
eudract,MED,36736662
eudract,MED,28794078
eudract,MED,37033336
eudract,MED,34597119
eudract,MED,33477615
eudract,MED,33542971
eudract,MED,36361743
eudract,MED,36490309
eudract,MED,32280089
eudract,MED,31031965
eudract,MED,34980495
eudract,MED,35752287
eudract,MED,29905357
eudract,MED,35179201
eudract,MED,25593970
eudract,MED,36381503
eudract,MED,22252452
eudract,MED,23160726
eudract,MED,32617641
eudract,MED,31501599
eudract,MED,29946950
eudract,MED,35072887
eudract,MED,33105639
eudract,MED,37175547
eudract,MED,31978866
eudract,MED,34538275
eudract,MED,28677110
eudract,MED,33548518
eudract,MED,36291857
eudract,MED,34037974
eudract,MED,27323772
eudract,MED,23431996
eudract,MED,32794132
eudract,MED,34298604
eudract,MED,35928735
eudract,MED,33526607
eudract,MED,32760201
eudract,MED,25081290
eudract,MED,30406509
eudract,MED,26911405
eudract,MED,32917288
eudract,MED,25962410
eudract,MED,29065916
eudract,MED,36581893
eudract,MED,31312929
eudract,MED,29104158
eudract,MED,32244966
eudract,MED,29112070
eudract,MED,29317666
eudract,MED,27852792
eudract,MED,37746513
eudract,MED,22745190
eudract,MED,33276490
eudract,MED,24507657
eudract,MED,36713078
eudract,MED,30338143
eudract,MED,27821093
eudract,MED,34833129
eudract,MED,34078421
eudract,MED,29427176
eudract,PMC,PMC6604594
eudract,PMC,PMC9073161
eudract,PMC,PMC9217692
eudract,PMC,PMC6282247
eudract,PMC,PMC7825979
eudract,PMC,PMC5042925
eudract,PMC,PMC7506488
eudract,PMC,PMC10063205
eudract,PMC,PMC4896250
eudract,PMC,PMC9170876
eudract,PMC,PMC9770570
eudract,PMC,PMC10429208
eudract,PMC,PMC8812070
eudract,PMC,PMC4288729
eudract,PMC,PMC4685328
eudract,PMC,PMC6277283
eudract,PMC,PMC9073159
eudract,PMC,PMC4082075
eudract,PMC,PMC8812097
eudract,PMC,PMC10430174
eudract,PMC,PMC8767701
eudract,PMC,PMC6255068
eudract,PMC,PMC7168573
eudract,PMC,PMC9944671
eudract,PMC,PMC9429195
eudract,PMC,PMC6810693
eudract,PMC,PMC8762861
eudract,PMC,PMC10549700
eudract,PMC,PMC8777354
eudract,PMC,PMC10430937
eudract,PMC,PMC5123381
eudract,PMC,PMC6552513
eudract,PMC,PMC7120022
eudract,PMC,PMC6964112
eudract,PMC,PMC10430544
eudract,PMC,PMC3991349
eudract,PMC,PMC9206755
eudract,PMC,PMC6012024
eudract,PMC,PMC5653515
eudract,PMC,PMC9429651
eudract,PMC,PMC4660323
eudract,PMC,PMC7776045
eudract,PMC,PMC9426798
eudract,PMC,PMC9426848
eudract,PMC,PMC7276958
eudract,PMC,PMC10428238
eudract,PMC,PMC10239207
eudract,PMC,PMC9431672
eudract,PMC,PMC6847816
eudract,PMC,PMC10094993
eudract,PMC,PMC5461530
eudract,PMC,PMC6994672
eudract,PMC,PMC6796246
eudract,PMC,PMC9208208
eudract,PMC,PMC8760827
eudract,PMC,PMC9301782
eudract,PMC,PMC6893995
eudract,PMC,PMC6809370
eudract,PMC,PMC9412725
eudract,PMC,PMC10429596
eudract,PMC,PMC9472552
eudract,PMC,PMC10428338
eudract,PMC,PMC8812137
eudract,PMC,PMC4472709
eudract,PMC,PMC6809240
eudract,PMC,PMC4179593
eudract,PMC,PMC10459421
eudract,PMC,PMC9428967
eudract,PMC,PMC8454423
eudract,PMC,PMC10430934
eudract,PMC,PMC4212304
eudract,PMC,PMC6643207
eudract,PMC,PMC9208545
eudract,PMC,PMC6691518
eudract,PMC,PMC4261148
eudract,PMC,PMC10171818
eudract,PMC,PMC6117636
eudract,PMC,PMC10430969
eudract,PMC,PMC10430840
eudract,PMC,PMC7777633
eudract,PMC,PMC8701639
eudract,PMC,PMC5888899
eudract,PMC,PMC8767703
eudract,PMC,PMC5692002
eudract,PMC,PMC7306316
eudract,PMC,PMC10112498
eudract,PMC,PMC6149447
eudract,PMC,PMC4192729
eudract,PMC,PMC9205106
eudract,PMC,PMC7341702
eudract,PMC,PMC5067891
eudract,PMC,PMC8764187
eudract,PMC,PMC5149586
eudract,PMC,PMC10112586
eudract,PMC,PMC7506388
eudract,PMC,PMC6297917
eudract,PMC,PMC9426852
eudract,PMC,PMC10428764
eudract,PMC,PMC7341462
eudract,PMC,PMC7247132
gca,MED,32456539
gca,MED,30787113
gca,MED,33509986
gca,MED,34784973
gca,MED,35126653
gca,MED,37612339
gca,MED,32711550
gca,MED,24571138
gca,MED,33920164
gca,MED,35415699
gca,MED,32325780
gca,MED,37087735
gca,MED,36213392
gca,MED,34685852
gca,MED,35627218
gca,MED,32765467
gca,MED,35946560
gca,MED,30060190
gca,MED,37408608
gca,MED,29868072
gca,MED,37759598
gca,MED,31579586
gca,MED,33476647
gca,MED,32679098
gca,MED,30972463
gca,MED,36377892
gca,MED,36482406
gca,MED,23240079
gca,MED,37765464
gca,MED,32229491
gca,MED,30388838
gca,MED,34704806
gca,MED,33464391
gca,MED,34566909
gca,MED,28594827
gca,MED,27895706
gca,MED,26177915
gca,MED,34003267
gca,MED,34479486
gca,MED,28588062
gca,MED,33649327
gca,MED,34422011
gca,MED,34880135
gca,MED,33133136
gca,MED,28757562
gca,MED,35640223
gca,MED,30813925
gca,MED,32815649
gca,MED,33883006
gca,MED,32966296
gca,MED,28851366
gca,MED,34926833
gca,MED,33799646
gca,MED,35694197
gca,MED,37662143
gca,MED,31231331
gca,MED,34097816
gca,MED,29721300
gca,MED,34172587
gca,MED,28105921
gca,MED,35236959
gca,MED,31001795
gca,MED,37355591
gca,MED,36993251
gca,MED,30603713
gca,MED,37788709
gca,MED,37118821
gca,MED,33351797
gca,MED,35770994
gca,MED,32576671
gca,MED,34650530
gca,MED,31969561
gca,MED,36748453
gca,MED,34376683
gca,MED,35134927
gca,MED,37108953
gca,MED,34208696
gca,MED,36798210
gca,MED,26921276
gca,MED,25120555
gca,MED,33901198
gca,MED,28901186
gca,MED,31150449
gca,MED,36008681
gca,MED,35163575
gca,MED,30042786
gca,MED,31217292
gca,MED,37164484
gca,MED,32164527
gca,MED,37043525
gca,MED,26994291
gca,MED,28883464
gca,MED,31620779
gca,MED,35740305
gca,MED,34998388
gca,MED,32390994
gca,MED,32518197
gca,MED,23341866
gca,MED,32627830
gca,MED,36059443
gca,PMC,PMC10300527
gca,PMC,PMC9723756
gca,PMC,PMC9723799
gca,PMC,PMC9554719
gca,PMC,PMC9723712
gca,PMC,PMC9723784
gca,PMC,PMC9633279
gca,PMC,PMC10570749
gca,PMC,PMC4196095
gca,PMC,PMC10568212
gca,PMC,PMC10568018
gca,PMC,PMC9723703
gca,PMC,PMC8551951
gca,PMC,PMC9723798
gca,PMC,PMC10570690
gca,PMC,PMC10548412
gca,PMC,PMC9603118
gca,PMC,PMC8607308
gca,PMC,PMC10506587
gca,PMC,PMC10547907
gca,PMC,PMC9723734
gca,PMC,PMC8863317
gca,PMC,PMC8773174
gca,PMC,PMC10548107
geo,MED,27214384
geo,MED,32211331
geo,MED,23403635
geo,MED,24797517
geo,MED,22855713
geo,MED,25738362
geo,MED,37217519
geo,MED,29122850
geo,MED,35675036
geo,MED,36515553
geo,MED,27979969
geo,MED,30657772
geo,MED,30181898
geo,MED,24634471
geo,MED,31991105
geo,MED,33066688
geo,MED,36275751
geo,MED,37149691
geo,MED,34520756
geo,MED,36601343
geo,MED,36439114
geo,MED,32937117
geo,MED,34788860
geo,MED,35167648
geo,MED,29620246
geo,MED,22013112
geo,MED,28422711
geo,MED,24441423
geo,MED,34122615
geo,MED,18342361
geo,MED,33168813
geo,MED,27100653
geo,MED,36460683
geo,MED,26288377
geo,MED,36262348
geo,MED,30709412
geo,MED,30111846
geo,MED,29305509
geo,MED,35013236
geo,MED,21092110
geo,MED,24167711
geo,MED,34784264
geo,MED,27997556
geo,MED,30010932
geo,MED,37346976
geo,MED,25266559
geo,MED,28515357
geo,MED,27135913
geo,MED,29264190
geo,MED,26528540
geo,MED,31128423
geo,MED,33277533
geo,MED,32371144
geo,MED,34661445
geo,MED,34970419
geo,MED,37211699
geo,MED,25392696
geo,MED,21525393
geo,MED,35562774
geo,MED,26949711
geo,MED,32592319
geo,MED,36817965
geo,MED,31848327
geo,MED,26697495
geo,MED,37636389
geo,MED,25973683
geo,MED,31924214
geo,MED,21420249
geo,MED,18717985
geo,MED,36152052
geo,MED,35621145
geo,MED,31789592
geo,MED,24578530
geo,MED,36950384
geo,MED,33579299
geo,MED,36204651
geo,MED,34022369
geo,MED,20942964
geo,MED,28291811
geo,MED,36309385
geo,MED,32532834
geo,MED,37283647
geo,MED,37605121
geo,MED,37520726
geo,MED,35982893
geo,MED,21439961
geo,MED,20844572
geo,MED,25035691
geo,MED,31754698
geo,MED,34667079
geo,MED,36895975
geo,MED,21346144
geo,MED,30723624
geo,MED,30985693
geo,MED,16997946
geo,MED,36293478
geo,MED,30060096
geo,MED,30382198
geo,MED,21904598
geo,MED,29654251
geo,PMC,PMC5574297
geo,PMC,PMC8551951
geo,PMC,PMC9980648
geo,PMC,PMC2850424
geo,PMC,PMC3701197
geo,PMC,PMC10457308
geo,PMC,PMC3834747
geo,PMC,PMC8748073
geo,PMC,PMC10568430
geo,PMC,PMC2669220
geo,PMC,PMC1569704
geo,PMC,PMC10566450
geo,PMC,PMC3359876
geo,PMC,PMC7520257
geo,PMC,PMC8312825
geo,PMC,PMC8312837
geo,PMC,PMC4547160
geo,PMC,PMC9158789
geo,PMC,PMC3600789
geo,PMC,PMC10395616
geo,PMC,PMC8714830
geo,PMC,PMC9530921
geo,PMC,PMC5648097
geo,PMC,PMC10570750
geo,PMC,PMC10493753
geo,PMC,PMC4137146
geo,PMC,PMC4197669
geo,PMC,PMC1636762
geo,PMC,PMC9530360
geo,PMC,PMC3872983
geo,PMC,PMC10568552
geo,PMC,PMC7556388
geo,PMC,PMC10548123
geo,PMC,PMC10575732
geo,PMC,PMC6504400
geo,PMC,PMC9493603
geo,PMC,PMC8391972
geo,PMC,PMC9585390
geo,PMC,PMC7463038
geo,PMC,PMC2685749
geo,PMC,PMC10390888
geo,PMC,PMC6796246
geo,PMC,PMC5850143
geo,PMC,PMC9222484
geo,PMC,PMC3143944
geo,PMC,PMC7209250
geo,PMC,PMC3252586
geo,PMC,PMC10568181
geo,PMC,PMC9170876
geo,PMC,PMC3276658
geo,PMC,PMC4196045
geo,PMC,PMC6370811
geo,PMC,PMC3526362
geo,PMC,PMC10576826
geo,PMC,PMC7753979
geo,PMC,PMC6995379
geo,PMC,PMC9550501
geo,PMC,PMC6144634
geo,PMC,PMC3368411
geo,PMC,PMC9549267
geo,PMC,PMC3243617
geo,PMC,PMC8536291
geo,PMC,PMC9520667
geo,PMC,PMC9254389
geo,PMC,PMC3439041
geo,PMC,PMC6949071
geo,PMC,PMC10313361
geo,PMC,PMC9204196
geo,PMC,PMC10550083
geo,PMC,PMC2645280
geo,PMC,PMC10239302
geo,PMC,PMC10552008
geo,PMC,PMC8607308
geo,PMC,PMC10568495
geo,PMC,PMC9128552
geo,PMC,PMC4896250
geo,PMC,PMC5691340
geo,PMC,PMC8764398
geo,PMC,PMC10431172
geo,PMC,PMC7348149
geo,PMC,PMC6795031
geo,PMC,PMC9752052
geo,PMC,PMC9223283
geo,PMC,PMC10570813
geo,PMC,PMC6798540
geo,PMC,PMC3643816
geo,PMC,PMC10573296
geo,PMC,PMC10402365
geo,PMC,PMC8762242
geo,PMC,PMC10576492
geo,PMC,PMC9483806
geo,PMC,PMC10300527
geo,PMC,PMC5391000
geo,PMC,PMC9210790
geo,PMC,PMC5419148
geo,PMC,PMC7672684
geo,PMC,PMC7211082
geo,PMC,PMC9204424
geo,PMC,PMC5267294
geo,PMC,PMC10568974
gisaid,MED,36187691
gisaid,MED,34959053
gisaid,MED,37810226
gisaid,MED,34578291
gisaid,MED,29636730
gisaid,MED,22606247
gisaid,MED,35418729
gisaid,MED,35677069
gisaid,MED,36579775
gisaid,MED,34841222
gisaid,MED,36804126
gisaid,MED,33068260
gisaid,MED,36756112
gisaid,MED,33367134
gisaid,MED,35421378
gisaid,MED,33836204
gisaid,MED,32237278
gisaid,MED,33823303
gisaid,MED,33414350
gisaid,MED,36254158
gisaid,MED,32614767
gisaid,MED,37011863
gisaid,MED,34067187
gisaid,MED,33654090
gisaid,MED,33277466
gisaid,MED,34818068
gisaid,MED,33650490
gisaid,MED,31387672
gisaid,MED,37292861
gisaid,MED,29019318
gisaid,MED,22345462
gisaid,MED,36445095
gisaid,MED,35291264
gisaid,MED,28212428
gisaid,MED,27630240
gisaid,MED,35112895
gisaid,MED,35422704
gisaid,MED,35746671
gisaid,MED,34007070
gisaid,MED,27983474
gisaid,MED,34415156
gisaid,MED,35238654
gisaid,MED,32826924
gisaid,MED,34605181
gisaid,MED,34604108
gisaid,MED,34787821
gisaid,MED,35019184
gisaid,MED,34706264
gisaid,MED,35224466
gisaid,MED,36711329
gisaid,MED,35617826
gisaid,MED,36333374
gisaid,MED,36575191
gisaid,MED,35128349
gisaid,MED,34617785
gisaid,MED,35323016
gisaid,MED,37766327
gisaid,MED,33942847
gisaid,MED,35316574
gisaid,MED,36691482
gisaid,MED,35290827
gisaid,MED,33278734
gisaid,MED,37672505
gisaid,MED,32641486
gisaid,MED,35891546
gisaid,MED,32117193
gisaid,MED,37112975
gisaid,MED,37495586
gisaid,MED,34728592
gisaid,MED,34754982
gisaid,MED,35244721
gisaid,MED,37260700
gisaid,MED,34326343
gisaid,MED,35892491
gisaid,MED,27339001
gisaid,MED,36532034
gisaid,MED,37346050
gisaid,MED,34488680
gisaid,MED,35301412
gisaid,MED,35717995
gisaid,MED,29563296
gisaid,MED,34821382
gisaid,MED,33883059
gisaid,MED,33835528
gisaid,MED,33887205
gisaid,MED,35071798
gisaid,MED,35091227
gisaid,MED,35745520
gisaid,MED,32794346
gisaid,MED,35455102
gisaid,MED,33831372
gisaid,MED,32997001
gisaid,MED,34386006
gisaid,MED,36910697
gisaid,MED,33240967
gisaid,MED,36344418
gisaid,MED,32814791
gisaid,MED,35204565
gisaid,MED,35136039
gisaid,MED,35975552
gisaid,PMC,PMC7692877
gisaid,PMC,PMC8654520
gisaid,PMC,PMC9217739
gisaid,PMC,PMC10558421
gisaid,PMC,PMC9635900
gisaid,PMC,PMC7720652
gisaid,PMC,PMC10570899
gisaid,PMC,PMC7899787
gisaid,PMC,PMC10548867
gisaid,PMC,PMC10143391
gisaid,PMC,PMC10186950
gisaid,PMC,PMC7166304
gisaid,PMC,PMC9153237
gisaid,PMC,PMC9683841
gisaid,PMC,PMC8763411
gisaid,PMC,PMC7200311
gisaid,PMC,PMC10548024
go,MED,37686375
go,MED,22438249
go,MED,34911942
go,MED,34363073
go,MED,19845401
go,MED,33602295
go,MED,29998470
go,MED,31701150
go,MED,28893918
go,MED,32531994
go,MED,32299499
go,MED,34367983
go,MED,27821061
go,MED,26111110
go,MED,27477275
go,MED,28356958
go,MED,34667144
go,MED,20181382
go,MED,25911996
go,MED,32381549
go,MED,35656016
go,MED,32754889
go,MED,32241262
go,MED,31049141
go,MED,29570883
go,MED,32323032
go,MED,36367850
go,MED,37507366
go,MED,37147612
go,MED,28921840
go,MED,34020127
go,MED,26796753
go,MED,26716418
go,MED,35928007
go,MED,37478018
go,MED,36104680
go,MED,29789577
go,MED,29364843
go,MED,34484309
go,MED,35368338
go,MED,28521404
go,MED,35884634
go,MED,32057145
go,MED,35694536
go,MED,34512988
go,MED,32769974
go,MED,22328937
go,MED,24582755
go,MED,28729848
go,MED,30881373
go,MED,37184765
go,MED,36067135
go,MED,29163679
go,MED,34570883
go,MED,35281699
go,MED,36714706
go,MED,32496131
go,MED,33778066
go,MED,21637828
go,MED,37440598
go,MED,36394420
go,MED,36284131
go,MED,35428832
go,MED,34678202
go,MED,33434185
go,MED,30103742
go,MED,35464379
go,MED,23851338
go,MED,32739864
go,MED,25760736
go,MED,28335738
go,MED,34131220
go,MED,24511526
go,MED,33827048
go,MED,35406748
go,MED,24069417
go,MED,26934874
go,MED,37426193
go,MED,29291240
go,MED,27558012
go,MED,31053056
go,MED,32197414
go,MED,37314589
go,MED,34777248
go,MED,32961206
go,MED,35361935
go,MED,37342130
go,MED,34206151
go,MED,37576224
go,MED,31635289
go,MED,36902335
go,MED,26937960
go,MED,32025367
go,MED,29859043
go,MED,25163646
go,MED,35256633
go,MED,36743211
go,MED,33422152
go,MED,31484964
go,MED,36246582
go,PMC,PMC7208152
go,PMC,PMC8946152
go,PMC,PMC8759604
go,PMC,PMC10576746
go,PMC,PMC9222938
go,PMC,PMC6777611
go,PMC,PMC10552997
go,PMC,PMC10573296
go,PMC,PMC7581968
go,PMC,PMC9882959
go,PMC,PMC10550083
go,PMC,PMC10315566
go,PMC,PMC5617053
go,PMC,PMC9585390
go,PMC,PMC6579746
go,PMC,PMC10569225
go,PMC,PMC1868931
go,PMC,PMC10576492
go,PMC,PMC10434663
go,PMC,PMC10549987
go,PMC,PMC8123387
go,PMC,PMC5719065
go,PMC,PMC8495463
go,PMC,PMC8093916
go,PMC,PMC5933288
go,PMC,PMC7302240
go,PMC,PMC10275734
go,PMC,PMC7208727
go,PMC,PMC9520667
go,PMC,PMC7366106
go,PMC,PMC6876493
go,PMC,PMC6778822
go,PMC,PMC10567515
go,PMC,PMC9431734
go,PMC,PMC6285512
go,PMC,PMC8598576
go,PMC,PMC10568975
go,PMC,PMC6584520
go,PMC,PMC7944059
go,PMC,PMC10570691
go,PMC,PMC7702355
go,PMC,PMC10548271
go,PMC,PMC7677618
go,PMC,PMC7702561
go,PMC,PMC7702783
hgnc,MED,32510323
hgnc,MED,35769695
hgnc,MED,31710719
hgnc,MED,29016655
hgnc,MED,26967056
hgnc,MED,37652483
hgnc,MED,36743925
hgnc,MED,34939760
hgnc,MED,32573439
hgnc,MED,35586043
hgnc,MED,32988385
hgnc,MED,34706646
hgnc,MED,34299200
hgnc,MED,34442866
hgnc,MED,29971594
hgnc,MED,36553512
hgnc,MED,33047879
hgnc,MED,34584847
hgnc,MED,25903923
hgnc,MED,34336858
hgnc,MED,34186206
hgnc,MED,37024992
hgnc,MED,28993809
hgnc,MED,31220271
hgnc,MED,24743386
hgnc,MED,36866529
hgnc,MED,35269844
hgnc,MED,30279523
hgnc,MED,35087827
hgnc,MED,18523450
hgnc,MED,36980868
hgnc,MED,36349709
hgnc,MED,36631885
hgnc,MED,20594269
hgnc,MED,34440285
hgnc,MED,27066514
hgnc,MED,31221986
hgnc,MED,37762221
hgnc,MED,30032984
hgnc,MED,27628691
hgnc,MED,33959747
hgnc,MED,28401685
hgnc,MED,32849815
hgnc,MED,30920170
hgnc,MED,34202351
hgnc,MED,21737677
hgnc,MED,34722257
hgnc,MED,28704968
hgnc,MED,31710715
hgnc,MED,35428319
hgnc,MED,34254584
hgnc,MED,33293598
hgnc,MED,31684899
hgnc,MED,35759507
hgnc,MED,26555048
hgnc,MED,24951587
hgnc,MED,31136301
hgnc,MED,33089034
hgnc,MED,31264582
hgnc,MED,35174157
hgnc,MED,24847272
hgnc,MED,33052948
hgnc,MED,33287903
hgnc,MED,33665191
hgnc,MED,26238249
hgnc,MED,27635398
hgnc,MED,34711005
hgnc,MED,36142180
hgnc,MED,30395331
hgnc,MED,35438782
hgnc,MED,30935390
hgnc,MED,24231454
hgnc,MED,29469197
hgnc,MED,35812116
hgnc,MED,24648497
hgnc,MED,19067231
hgnc,MED,37370767
hgnc,MED,34098948
hgnc,MED,20563671
hgnc,MED,33213062
hgnc,MED,23521777
hgnc,MED,30662944
hgnc,MED,37462822
hgnc,MED,29387104
hgnc,MED,21103049
hgnc,MED,27014940
hgnc,MED,27703231
hgnc,MED,28176814
hgnc,MED,24392092
hgnc,MED,32988399
hgnc,MED,32368296
hgnc,MED,36810131
hgnc,MED,36865134
hgnc,MED,29609558
hgnc,MED,34486486
hgnc,MED,35255591
hgnc,MED,37707495
hgnc,MED,28302723
hgnc,MED,35327589
hgnc,MED,35164900
hipsci,MED,35953586
hipsci,MED,33782043
hipsci,MED,35700169
hipsci,MED,30629940
hipsci,MED,34698766
hipsci,MED,28489815
hipsci,MED,36093324
hipsci,MED,36435939
hipsci,MED,35523177
hipsci,MED,27733501
hipsci,MED,36044863
hipsci,MED,36684426
hipsci,MED,34931666
hipsci,MED,37082143
hipsci,MED,33664506
hipsci,MED,34083785
hipsci,MED,32773033
hipsci,MED,30618377
hipsci,MED,30600262
hipsci,MED,34782740
hipsci,MED,35171685
hipsci,MED,34741808
hipsci,MED,36917981
hipsci,MED,35323041
hipsci,MED,35697781
hipsci,MED,34559999
hipsci,MED,31739614
hipsci,MED,36092820
hipsci,MED,35330501
hipsci,MED,36674941
hipsci,MED,35794008
hipsci,MED,37184603
hipsci,MED,35216333
hipsci,MED,35235779
hipsci,MED,37463203
hipsci,MED,34532319
hipsci,MED,32471643
hipsci,MED,35297686
hipsci,MED,36989136
hipsci,MED,33606988
hipsci,MED,33534551
hipsci,MED,37423307
hipsci,MED,31819956
hipsci,MED,27176002
hipsci,MED,37619554
hipsci,MED,31160711
hipsci,MED,32492796
hipsci,MED,35549310
hipsci,MED,35935653
hipsci,MED,34112971
hpa,MED,23767959
hpa,MED,34006329
hpa,MED,25487575
hpa,MED,33372681
hpa,MED,35216662
hpa,MED,34532435
hpa,MED,34512013
hpa,MED,37654197
hpa,MED,33993189
hpa,MED,37731470
hpa,MED,35769264
hpa,MED,34037780
hpa,MED,34924768
hpa,MED,34116232
hpa,MED,35326547
hpa,MED,37374283
hpa,MED,37483351
hpa,MED,30554877
hpa,MED,26980037
hpa,MED,36402786
hpa,MED,36834898
hpa,MED,26252478
hpa,MED,36495872
hpa,MED,28789475
hpa,MED,24004954
hpa,MED,31691972
hpa,MED,35326092
hpa,MED,36752209
hpa,MED,34138902
hpa,MED,36142747
hpa,MED,29843236
hpa,MED,33627422
hpa,MED,28566324
hpa,MED,32085795
hpa,MED,29774122
hpa,MED,33597240
hpa,MED,31600854
hpa,MED,30217974
hpa,MED,31192305
hpa,MED,26063734
hpa,MED,36857455
hpa,MED,36799165
hpa,MED,24743550
hpa,MED,34884899
hpa,MED,33000549
hpa,MED,36008393
hpa,MED,20980524
hpa,MED,35510944
hpa,MED,33052704
hpa,MED,23641021
hpa,MED,28596241
hpa,MED,31558683
hpa,MED,27703528
hpa,MED,25802834
hpa,MED,35390276
hpa,MED,29301859
hpa,MED,29588285
hpa,MED,26413869
hpa,MED,36253873
hpa,MED,34260916
hpa,MED,34821687
hpa,MED,33087821
hpa,MED,34504306
hpa,MED,29963848
hpa,MED,33941617
hpa,MED,36944484
hpa,MED,21329510
hpa,MED,28400476
hpa,MED,24586340
hpa,MED,28321238
hpa,MED,31833327
hpa,MED,35216370
hpa,MED,26892343
hpa,MED,35625718
hpa,MED,33633121
hpa,MED,31079810
hpa,MED,28204585
hpa,MED,33643311
hpa,MED,32547070
hpa,MED,26863455
hpa,MED,32037952
hpa,MED,31261937
hpa,MED,34445590
hpa,MED,34728784
hpa,MED,27878326
hpa,MED,33652118
hpa,MED,25550776
hpa,MED,30224460
hpa,MED,34541469
hpa,MED,36582458
hpa,MED,32694945
hpa,MED,36571988
hpa,MED,34884893
hpa,MED,34535013
hpa,MED,31721635
hpa,MED,33938112
hpa,MED,37031202
hpa,MED,23829383
hpa,MED,32453416
hpa,MED,36675340
hpa,PMC,PMC9638866
hpa,PMC,PMC9980648
hpa,PMC,PMC6552923
